UavEast	UavNorth
[meter]	[meter]
748729	3638637
748729	3638637
748729	3638637
748723	3638644
748723	3638644
748723	3638644
748723	3638644
748723	3638644
748716	3638651
748716	3638651
748716	3638651
748716	3638651
748716	3638651
748716	3638651
748716	3638651
748716	3638651
748707	3638659
748707	3638659
748707	3638659
748707	3638659
748707	3638659
748700	3638666
748700	3638666
748700	3638666
748700	3638666
748700	3638666
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748694	3638672
748687	3638677
748687	3638677
748687	3638677
748687	3638677
748687	3638677
748678	3638686
748678	3638686
748678	3638686
748678	3638686
748678	3638686
748671	3638691
748671	3638691
748671	3638691
748671	3638691
748671	3638691
748663	3638698
748663	3638698
748663	3638698
748663	3638698
748663	3638698
748663	3638698
748663	3638698
748656	3638704
748656	3638704
748656	3638704
748656	3638704
748656	3638704
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748647	3638711
748640	3638717
748640	3638717
748640	3638717
748640	3638717
748640	3638717
748631	3638722
748631	3638722
748624	3638728
748624	3638728
748624	3638728
748624	3638728
748624	3638728
748616	3638734
748616	3638734
748616	3638734
748616	3638734
748616	3638734
748616	3638734
748616	3638734
748616	3638734
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748609	3638738
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748600	3638745
748591	3638750
748591	3638750
748591	3638750
748591	3638750
748591	3638750
748591	3638750
748585	3638756
748585	3638756
748585	3638756
748585	3638756
748585	3638756
748576	3638760
748576	3638760
748576	3638760
748576	3638760
748576	3638760
748566	3638766
748566	3638766
748566	3638766
748566	3638766
748566	3638766
748566	3638766
748566	3638766
748559	3638771
748559	3638771
748559	3638771
748559	3638771
748559	3638771
748551	3638775
748551	3638775
748551	3638775
748551	3638775
748551	3638775
748551	3638775
748551	3638775
748551	3638775
748542	3638781
748542	3638781
748542	3638781
748542	3638781
748542	3638781
748542	3638781
748542	3638781
748532	3638786
748532	3638786
748532	3638786
748532	3638786
748532	3638786
748524	3638790
748524	3638790
748524	3638790
748524	3638790
748524	3638790
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748516	3638795
748508	3638799
748508	3638799
748508	3638799
748508	3638799
748508	3638799
748498	3638804
748498	3638804
748498	3638804
748498	3638804
748498	3638804
748490	3638808
748490	3638808
748490	3638808
748490	3638808
748490	3638808
748490	3638808
748490	3638808
748490	3638808
748482	3638811
748482	3638811
748482	3638811
748482	3638811
748482	3638811
748482	3638811
748482	3638811
748472	3638816
748472	3638816
748472	3638816
748472	3638816
748472	3638816
748472	3638816
748472	3638816
748472	3638816
748462	3638821
748462	3638821
748462	3638821
748462	3638821
748462	3638821
748454	3638824
748454	3638824
748454	3638824
748454	3638824
748454	3638824
748445	3638827
748445	3638827
748445	3638827
748445	3638827
748445	3638827
748445	3638827
748445	3638827
748445	3638827
748437	3638831
748437	3638831
748437	3638831
748437	3638831
748437	3638831
748437	3638831
748437	3638831
748427	3638834
748427	3638834
748427	3638834
748427	3638834
748427	3638834
748427	3638834
748427	3638834
748427	3638834
748417	3638837
748417	3638837
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748409	3638841
748401	3638843
748401	3638843
748401	3638843
748401	3638843
748401	3638843
748390	3638846
748390	3638846
748390	3638846
748390	3638846
748390	3638846
748390	3638846
748390	3638846
748390	3638846
748381	3638850
748381	3638850
748381	3638850
748381	3638850
748381	3638850
748373	3638852
748373	3638852
748373	3638852
748373	3638852
748373	3638852
748373	3638852
748373	3638852
748364	3638855
748364	3638855
748364	3638855
748364	3638855
748364	3638855
748364	3638855
748364	3638855
748364	3638855
748354	3638857
748354	3638857
748354	3638857
748354	3638857
748354	3638857
748345	3638859
748345	3638859
748345	3638859
748345	3638859
748345	3638859
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748336	3638863
748327	3638864
748327	3638864
748327	3638864
748327	3638864
748327	3638864
748316	3638867
748316	3638867
748316	3638867
748316	3638867
748316	3638867
748307	3638869
748307	3638869
748307	3638869
748307	3638869
748307	3638869
748307	3638869
748307	3638869
748307	3638869
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748299	3638870
748290	3638872
748290	3638872
748290	3638872
748290	3638872
748290	3638872
748280	3638875
748280	3638875
748280	3638875
748280	3638875
748280	3638875
748271	3638876
748271	3638876
748271	3638876
748271	3638876
748271	3638876
748262	3638876
748262	3638876
748262	3638876
748262	3638876
748262	3638876
748262	3638876
748262	3638876
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748253	3638878
748243	3638880
748243	3638880
748243	3638880
748243	3638880
748243	3638880
748243	3638880
748243	3638880
748234	3638881
748234	3638881
748234	3638881
748224	3638881
748224	3638881
748224	3638881
748224	3638881
748217	3638882
748217	3638882
748217	3638882
748217	3638882
748217	3638882
748205	3638883
748205	3638883
748205	3638883
748205	3638883
748205	3638883
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748197	3638884
748188	3638885
748188	3638885
748188	3638885
748188	3638885
748188	3638885
748179	3638885
748179	3638885
748179	3638885
748179	3638885
748179	3638885
748170	3638886
748170	3638886
748170	3638886
748170	3638886
748170	3638886
748170	3638886
748170	3638886
748170	3638886
748161	3638886
748161	3638886
748161	3638886
748161	3638886
748161	3638886
748161	3638886
748161	3638886
748151	3638887
748151	3638887
748151	3638887
748151	3638887
748151	3638887
748151	3638887
748151	3638887
748151	3638887
748143	3638886
748143	3638886
748143	3638886
748143	3638886
748143	3638886
748143	3638886
748143	3638886
748132	3638886
748132	3638886
748132	3638886
748132	3638886
748132	3638886
748123	3638886
748123	3638886
748123	3638886
748123	3638886
748123	3638886
748115	3638886
748115	3638886
748115	3638886
748115	3638886
748115	3638886
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748107	3638885
748097	3638885
748097	3638885
748097	3638885
748097	3638885
748097	3638885
748097	3638885
748097	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748088	3638885
748079	3638885
748079	3638885
748079	3638885
748079	3638885
748079	3638885
748071	3638884
748071	3638884
748071	3638884
748071	3638884
748071	3638884
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748060	3638883
748052	3638882
748052	3638882
748052	3638882
748052	3638882
748052	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748043	3638882
748035	3638880
748035	3638880
748035	3638880
748035	3638880
748035	3638880
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748025	3638879
748015	3638878
748015	3638878
748015	3638878
748015	3638878
748015	3638878
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
748008	3638877
747999	3638876
747999	3638876
747999	3638876
747999	3638876
747990	3638874
747990	3638874
747990	3638874
747990	3638874
747990	3638874
747990	3638874
747982	3638873
747982	3638873
747982	3638873
747982	3638873
747982	3638873
747982	3638873
747982	3638873
747972	3638870
747972	3638870
747972	3638870
747972	3638870
747972	3638870
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747965	3638869
747955	3638868
747955	3638868
747955	3638868
747955	3638868
747955	3638868
747948	3638866
747948	3638866
747948	3638866
747948	3638866
747948	3638866
747939	3638863
747939	3638863
747939	3638863
747939	3638863
747939	3638863
747931	3638862
747931	3638862
747931	3638862
747931	3638862
747931	3638862
747931	3638862
747931	3638862
747922	3638860
747922	3638860
747922	3638860
747922	3638860
747922	3638860
747913	3638857
747913	3638857
747913	3638857
747913	3638857
747913	3638857
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747906	3638854
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747890	3638850
747882	3638848
747882	3638848
747882	3638848
747882	3638848
747882	3638848
747882	3638848
747872	3638845
747872	3638845
747872	3638845
747872	3638845
747872	3638845
747865	3638843
747865	3638843
747865	3638843
747865	3638843
747865	3638843
747865	3638843
747865	3638843
747856	3638839
747856	3638839
747856	3638839
747856	3638839
747856	3638839
747849	3638836
747849	3638836
747849	3638836
747849	3638836
747849	3638836
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747840	3638833
747832	3638830
747832	3638830
747832	3638830
747832	3638830
747832	3638830
747824	3638827
747824	3638827
747824	3638827
747824	3638827
747824	3638827
747817	3638825
747817	3638825
747817	3638825
747817	3638825
747817	3638825
747808	3638821
747808	3638821
747808	3638821
747808	3638821
747808	3638821
747808	3638821
747808	3638821
747800	3638817
747800	3638817
747800	3638817
747800	3638817
747800	3638817
747793	3638814
747793	3638814
747793	3638814
747793	3638814
747793	3638814
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747785	3638811
747776	3638806
747776	3638806
747776	3638806
747776	3638806
747776	3638806
747769	3638803
747769	3638803
747769	3638803
747769	3638803
747769	3638803
747762	3638800
747762	3638800
747762	3638800
747762	3638800
747762	3638800
747755	3638796
747755	3638796
747755	3638796
747755	3638796
747755	3638796
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747746	3638792
747739	3638787
747739	3638787
747739	3638787
747739	3638787
747739	3638787
747733	3638783
747733	3638783
747733	3638783
747733	3638783
747733	3638783
747726	3638780
747726	3638780
747726	3638780
747726	3638780
747726	3638780
747726	3638780
747726	3638780
747726	3638780
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747717	3638774
747710	3638771
747710	3638771
747710	3638771
747710	3638771
747710	3638771
747704	3638767
747704	3638767
747704	3638767
747704	3638767
747704	3638767
747704	3638767
747704	3638767
747697	3638763
747697	3638763
747697	3638763
747697	3638763
747697	3638763
747689	3638757
747689	3638757
747689	3638757
747689	3638757
747689	3638757
747682	3638753
747682	3638753
747682	3638753
747682	3638753
747682	3638753
747682	3638753
747682	3638753
747682	3638753
747675	3638750
747675	3638750
747675	3638750
747675	3638750
747675	3638750
747669	3638745
747669	3638745
747669	3638745
747669	3638745
747669	3638745
747669	3638745
747669	3638745
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747661	3638740
747654	3638735
747654	3638735
747654	3638735
747654	3638735
747654	3638735
747654	3638735
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747649	3638730
747642	3638725
747642	3638725
747642	3638725
747642	3638725
747642	3638725
747642	3638725
747642	3638725
747635	3638720
747635	3638720
747635	3638720
747635	3638720
747635	3638720
747628	3638715
747628	3638715
747628	3638715
747628	3638715
747628	3638715
747622	3638710
747622	3638710
747622	3638710
747622	3638710
747622	3638710
747622	3638710
747622	3638710
747622	3638710
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747616	3638705
747609	3638699
747609	3638699
747609	3638699
747609	3638699
747609	3638699
747602	3638694
747602	3638694
747602	3638694
747602	3638694
747602	3638694
747602	3638694
747602	3638694
747596	3638689
747596	3638689
747596	3638689
747596	3638689
747596	3638689
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747591	3638685
747585	3638678
747585	3638678
747585	3638678
747585	3638678
747585	3638678
747585	3638678
747585	3638678
747585	3638678
747578	3638674
747578	3638674
747578	3638674
747578	3638674
747578	3638674
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747573	3638668
747567	3638662
747567	3638662
747567	3638662
747567	3638662
747567	3638662
747567	3638662
747567	3638662
747567	3638662
747560	3638656
747560	3638656
747560	3638656
747560	3638656
747560	3638656
747555	3638651
747555	3638651
747555	3638651
747555	3638651
747555	3638651
747549	3638645
747549	3638645
747549	3638645
747549	3638645
747549	3638645
747543	3638641
747543	3638641
747543	3638641
747543	3638641
747543	3638641
747543	3638641
747543	3638641
747537	3638633
747537	3638633
747537	3638633
747537	3638633
747537	3638633
747532	3638627
747532	3638627
747532	3638627
747532	3638627
747532	3638627
747527	3638622
747527	3638622
747527	3638622
747527	3638622
747527	3638622
747527	3638622
747527	3638622
747527	3638622
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747522	3638616
747515	3638609
747515	3638609
747515	3638609
747515	3638609
747515	3638609
747510	3638604
747510	3638604
747510	3638604
747510	3638604
747510	3638604
747505	3638598
747505	3638598
747505	3638598
747505	3638598
747505	3638598
747500	3638592
747500	3638592
747500	3638592
747500	3638592
747500	3638592
747500	3638592
747500	3638592
747500	3638592
747494	3638584
747494	3638584
747494	3638584
